shipment_id,batch_id,customer_id,ship_date,qty_units,shipment_status
SH200410,B101198,RC124,2023-10-19 11:44:00,2102,Delivered
SH200411,B102162,RC116,2024-01-19 06:21:00,3831,In Transit
SH200412,B100842,RC117,2024-09-02 17:13:00,6054,In Transit
SH200413,B101619,RC121,2023-10-01 12:14:00,7016,Delivered
SH200414,B101340,RC100,2025-04-12 19:07:00,6918,Delivered
SH200415,B102044,RC122,2025-06-16 11:01:00,3093,Delivered
SH200416,B101801,RC118,2025-03-02 05:46:00,2137,Delivered
SH200417,B101780,RC105,2023-07-05 23:33:00,3141,Delivered
SH200418,B102273,RC116,2024-12-29 13:23:00,4766,Delivered
SH200419,B101337,RC122,2024-02-29 14:44:00,2573,Delivered
SH200420,B100210,RC114,2023-09-07 13:03:00,5741,Delivered
SH200421,B101496,RC107,2024-10-23 11:22:00,7031,Delivered
SH200422,B100450,RC113,2023-07-04 01:47:00,915,Delivered
SH200423,B100019,RC119,2023-11-17 12:00:00,2487,Delivered
SH200424,B100476,RC122,2023-11-26 06:50:00,7414,Delivered
SH200425,B101965,RC116,2023-01-19 06:11:00,1715,Delivered
SH200426,B102156,RC110,2023-08-22 04:41:00,6517,Delivered
SH200427,B102949,RC100,2024-06-21 00:29:00,6016,Delivered
SH200428,B100803,RC118,2024-01-31 20:13:00,7862,Delayed
SH200429,B101305,RC120,2024-11-29 11:32:00,1081,In Transit
SH200430,B100750,RC101,2024-08-24 13:24:00,6649,In Transit
SH200431,B100380,RC103,2024-04-10 12:52:00,5324,Delivered
SH200432,B100226,RC121,2024-07-27 13:02:00,2210,Delivered
SH200433,B101910,RC114,2023-08-28 06:10:00,1166,Returned
SH200434,B101954,RC121,2025-06-10 16:02:00,559,Delivered
SH200435,B101328,RC124,2025-04-16 04:59:00,5368,Delivered
SH200436,B100775,RC122,2023-01-30 05:15:00,3133,Delivered
SH200437,B100495,RC111,2024-07-20 01:43:00,3790,Delivered
SH200438,B102574,RC100,2024-07-03 13:45:00,1066,Delivered
SH200439,B101409,RC101,2024-11-20 00:04:00,4437,Delivered
SH200440,B102103,RC113,2023-03-13 14:16:00,4574,Delivered
SH200441,B100436,RC102,2025-05-02 23:17:00,4808,Delivered
SH200442,B102614,RC104,2024-07-31 14:13:00,6647,Delivered
SH200443,B102458,RC112,2024-02-20 08:47:00,7310,Delivered
SH200444,B100094,RC116,2025-05-14 21:55:00,6791,Delayed
SH200445,B101450,RC105,2023-06-15 21:02:00,4921,Delivered
SH200446,B101073,RC104,2023-03-18 21:29:00,7679,Delivered
SH200447,B102258,RC123,2023-11-27 23:10:00,5461,Delivered
SH200448,B102682,RC121,2024-09-21 09:16:00,7321,Delivered
SH200449,B100357,RC115,2025-03-17 06:59:00,1224,Delivered
SH200450,B100026,RC110,2023-05-13 04:08:00,4093,Delivered
SH200451,B100252,RC106,2023-08-22 19:08:00,601,Delivered
SH200452,B100662,RC107,2025-05-18 06:50:00,4235,Delayed
SH200453,B102548,RC111,2025-06-11 11:10:00,6128,Delivered
SH200454,B101056,RC115,2023-02-05 01:04:00,4738,Delivered
SH200455,B101305,RC111,2023-08-13 08:16:00,2068,In Transit
SH200456,B100892,RC122,2024-05-31 15:29:00,7503,Delivered
SH200457,B102326,RC124,2025-02-03 10:32:00,4741,Delivered
SH200458,B102775,RC116,2025-06-17 03:23:00,4533,Delivered
SH200459,B100296,RC106,2024-10-21 04:14:00,6544,Delivered
SH200460,B100916,RC107,2025-03-10 00:25:00,4136,Delivered
SH200461,B100710,RC105,2023-05-24 02:11:00,4387,Delivered
SH200462,B100987,RC113,2023-02-17 14:15:00,6727,Delivered
SH200463,B102731,RC117,2023-10-30 04:45:00,4885,Delivered
SH200464,B101092,RC119,2024-04-03 17:05:00,2914,Delayed
SH200465,B100348,RC116,2024-05-27 17:54:00,5883,Delivered
SH200466,B101215,RC109,2025-04-21 16:40:00,1413,Delivered
SH200467,B101612,RC123,2023-07-19 13:18:00,7676,Delivered
SH200468,B100789,RC123,2024-08-16 23:37:00,7907,Delivered
SH200469,B100833,RC100,2024-03-07 15:52:00,4177,Delivered
SH200470,B101014,RC103,2024-02-20 01:11:00,6287,Delivered
SH200471,B100902,RC107,2024-02-10 08:09:00,2460,Delivered
SH200472,B101040,RC105,2024-07-13 12:40:00,3057,Delivered
SH200473,B100149,RC106,2024-11-03 23:51:00,5498,Delivered
SH200474,B102682,RC108,2023-12-10 15:58:00,4502,In Transit
SH200475,B102040,RC118,2025-05-08 15:26:00,3340,Delivered
SH200476,B102964,RC100,2024-04-15 11:02:00,7442,Delivered
SH200477,B100144,RC105,2024-06-26 23:20:00,4034,Delivered
SH200478,B100029,RC118,2025-05-22 16:25:00,4670,Delivered
SH200479,B101007,RC104,2024-06-24 05:37:00,5526,Delivered
SH200480,B101430,RC120,2025-05-31 19:03:00,3096,Delivered
SH200481,B101604,RC101,2023-11-14 08:50:00,6645,Delivered
SH200482,B101694,RC102,2023-09-21 07:47:00,4702,In Transit
SH200483,B102917,RC100,2024-05-31 12:07:00,2903,Delivered
SH200484,B102849,RC122,2024-01-06 17:38:00,1171,Delivered
SH200485,B102556,RC103,2023-10-16 04:28:00,7825,Delivered
SH200486,B101558,RC109,2024-05-16 13:09:00,3550,Delivered
SH200487,B101460,RC121,2025-04-30 12:06:00,7267,Delivered
SH200488,B102496,RC124,2025-06-11 13:50:00,7072,Delivered
SH200489,B102441,RC103,2025-02-02 23:07:00,2974,Delivered
SH200490,B102685,RC106,2023-07-06 01:41:00,1667,Delivered
SH200491,B101044,RC117,2023-12-25 15:45:00,6992,Delivered
SH200492,B102608,RC104,2025-04-06 02:32:00,7255,Delivered
SH200493,B100100,RC106,2024-01-19 17:01:00,6198,Delivered
SH200494,B102300,RC117,2025-05-04 10:28:00,3062,Delayed
SH200495,B100620,RC110,2024-04-13 10:40:00,3436,Returned
SH200496,B100058,RC101,2025-02-24 22:41:00,7020,Delivered
SH200497,B100169,RC110,2023-12-17 09:19:00,3023,Delivered
SH200498,B100228,RC108,2025-03-03 19:58:00,5351,Delivered
SH200499,B100965,RC113,2025-04-08 15:11:00,7681,Delivered
SH200500,B101866,RC104,2023-03-30 12:37:00,3112,Delivered
SH200501,B101596,RC124,2025-01-30 12:35:00,3842,Delivered
SH200502,B100207,RC123,2024-01-08 20:05:00,1232,Delivered
SH200503,B101033,RC101,2023-05-19 14:42:00,3618,Delivered
SH200504,B100992,RC107,2023-01-03 00:46:00,4958,Delivered
SH200505,B101581,RC113,2024-02-13 14:35:00,4720,Delivered
SH200506,B101183,RC116,2023-06-21 09:06:00,7694,Delivered
SH200507,B101521,RC117,2024-05-14 12:24:00,3959,Delivered
SH200508,B101184,RC104,2023-07-11 01:35:00,3959,Delivered
SH200509,B100783,RC119,2023-02-20 20:15:00,3025,Delivered
SH200510,B100601,RC112,2024-01-27 21:55:00,6091,Delivered
SH200511,B102557,RC116,2024-12-15 05:08:00,2393,Delivered
SH200512,B101786,RC103,2024-09-09 17:45:00,4137,Delivered
SH200513,B101227,RC105,2023-06-25 00:07:00,3190,Delivered
SH200514,B100687,RC104,2025-03-03 02:52:00,6898,Delivered
SH200515,B100611,RC117,2024-01-01 08:21:00,3099,Delivered
SH200516,B101965,RC100,2024-01-15 08:58:00,7882,Delayed
SH200517,B101670,RC119,2023-08-25 08:22:00,3721,Delivered
SH200518,B100853,RC112,2024-10-21 08:09:00,6331,In Transit
SH200519,B101765,RC117,2023-01-30 09:18:00,6076,Delivered
SH200520,B101268,RC116,2023-06-25 20:54:00,4660,Delivered
SH200521,B101801,RC111,2023-05-22 18:38:00,887,Delayed
SH200522,B101780,RC123,2024-09-07 04:26:00,3403,Delivered
SH200523,B102162,RC124,2024-04-07 01:15:00,4402,Delivered
SH200524,B102525,RC124,2023-03-01 10:58:00,1725,In Transit
SH200525,B101255,RC108,2023-02-27 11:52:00,6023,Delivered
SH200526,B102624,RC117,2024-09-09 09:46:00,1021,Delivered
SH200527,B100536,RC116,2023-10-26 09:32:00,5457,In Transit
SH200528,B101322,RC116,2024-01-21 23:57:00,1914,Delivered
SH200529,B102796,RC102,2023-03-02 12:41:00,7847,Delivered
SH200530,B102502,RC101,2024-04-30 03:22:00,6906,Delivered
SH200531,B101944,RC110,2023-10-27 20:24:00,5403,Delivered
SH200532,B102231,RC124,2024-07-26 23:02:00,3194,Delivered
SH200533,B100393,RC114,2024-03-01 01:41:00,1985,In Transit
SH200534,B102464,RC105,2023-08-08 12:29:00,4925,Delivered
SH200535,B100611,RC117,2025-05-08 07:38:00,2820,In Transit
SH200536,B100403,RC108,2025-06-10 06:53:00,2075,Delivered
SH200537,B101219,RC109,2025-03-12 13:16:00,5787,Delayed
SH200538,B102760,RC115,2024-04-13 06:03:00,2455,Delayed
SH200539,B101813,RC118,2025-03-17 14:24:00,3896,Delivered
SH200540,B100878,RC113,2024-05-07 05:20:00,1774,Delivered
SH200541,B102962,RC102,2025-01-31 08:31:00,2526,Delivered
SH200542,B102813,RC105,2024-10-29 08:57:00,7699,Delayed
SH200543,B100718,RC111,2023-11-01 10:56:00,6526,Delivered
SH200544,B102059,RC110,2025-03-13 17:00:00,2365,Returned
SH200545,B102128,RC100,2025-01-19 03:14:00,6676,Delivered
SH200546,B102134,RC119,2024-02-07 21:18:00,4753,Delivered
SH200547,B102789,RC103,2023-10-19 16:30:00,6724,Delivered
SH200548,B101311,RC112,2023-03-26 10:49:00,776,Delivered
SH200549,B101155,RC105,2024-02-24 23:57:00,4570,Returned
SH200550,B100433,RC111,2023-09-21 10:48:00,7880,Delivered
SH200551,B102119,RC103,2025-01-15 16:41:00,7263,Delivered
SH200552,B102018,RC123,2023-05-19 19:27:00,4588,Delivered
SH200553,B100476,RC104,2024-10-24 00:25:00,5568,Delivered
SH200554,B102731,RC108,2023-07-06 20:58:00,1001,Delivered
SH200555,B101257,RC108,2025-05-10 18:22:00,4203,Delivered
SH200556,B100379,RC116,2024-06-25 19:33:00,2788,Delivered
SH200557,B100886,RC115,2023-09-12 16:44:00,7368,Delivered
SH200558,B100897,RC110,2023-07-21 01:19:00,2090,Delivered
SH200559,B101131,RC124,2023-07-23 13:07:00,6724,Delivered
SH200560,B101177,RC113,2023-07-23 10:13:00,5090,Delivered
SH200561,B100860,RC100,2025-04-24 03:45:00,7800,Delivered
SH200562,B102330,RC101,2023-03-01 07:33:00,3415,Delivered
SH200563,B102339,RC100,2023-08-06 02:44:00,2287,Delivered
SH200564,B101517,RC118,2023-05-08 11:26:00,4753,Delivered
SH200565,B101691,RC123,2023-10-21 00:27:00,5551,Delivered
SH200566,B101894,RC100,2024-09-10 10:35:00,6177,Delivered
SH200567,B102391,RC109,2023-01-19 09:12:00,728,Delivered
SH200568,B100272,RC101,2024-01-20 16:01:00,4396,Delivered
SH200569,B101106,RC121,2024-02-01 22:48:00,6195,Delivered
SH200570,B100279,RC107,2023-06-29 23:57:00,1456,Delivered
SH200571,B100993,RC107,2024-10-10 14:50:00,4114,Delayed
SH200572,B101921,RC120,2023-01-04 08:04:00,7582,Delivered
SH200573,B100974,RC118,2023-08-25 11:43:00,7490,Delivered
SH200574,B101829,RC117,2024-11-06 14:22:00,3370,Delivered
SH200575,B100732,RC113,2023-02-18 22:07:00,4225,Delivered
SH200576,B100340,RC102,2023-01-31 18:50:00,4888,Delivered
SH200577,B102116,RC123,2023-05-15 16:21:00,6503,Delivered
SH200578,B102804,RC103,2025-05-07 23:49:00,6392,In Transit
SH200579,B102656,RC106,2023-08-23 14:45:00,5894,Delivered
SH200580,B100096,RC101,2023-11-13 03:58:00,5258,Delivered
SH200581,B100541,RC115,2023-09-04 09:41:00,6585,Delivered
SH200582,B101734,RC100,2024-12-05 22:06:00,7382,Delivered
SH200583,B100110,RC102,2023-02-28 01:30:00,797,Delivered
SH200584,B101536,RC102,2024-10-18 06:31:00,2600,Delivered
SH200585,B100172,RC118,2024-08-20 17:03:00,4115,In Transit
SH200586,B102612,RC104,2024-06-05 15:26:00,7642,Delivered
SH200587,B100128,RC104,2024-11-13 05:01:00,5193,Delivered
SH200588,B102007,RC113,2024-12-06 23:49:00,4887,Delivered
SH200589,B101467,RC124,2023-12-09 13:51:00,7035,Delivered
SH200590,B101617,RC106,2024-05-26 02:09:00,6263,Delivered
SH200591,B102303,RC114,2024-09-02 10:39:00,7854,Delayed
SH200592,B101311,RC118,2023-02-20 20:02:00,5777,Delivered
SH200593,B101024,RC102,2025-04-20 20:53:00,2778,Delivered
SH200594,B101053,RC112,2024-06-26 19:30:00,3542,Delivered
SH200595,B101211,RC104,2023-10-11 17:40:00,2093,Delivered
SH200596,B100844,RC106,2024-06-02 08:35:00,5223,Delivered
SH200597,B102677,RC122,2025-01-19 07:48:00,2199,Delivered
SH200598,B102035,RC117,2024-07-18 20:17:00,6348,Delayed
SH200599,B102751,RC121,2024-01-05 08:30:00,4362,Delivered
SH200600,B100693,RC103,2023-02-26 23:32:00,7138,In Transit
SH200601,B100254,RC104,2023-04-21 23:25:00,3039,Delivered
SH200602,B102919,RC119,2024-11-19 21:15:00,5823,Delayed
SH200603,B100757,RC118,2023-05-30 02:13:00,4503,In Transit
SH200604,B101358,RC102,2025-02-10 21:23:00,5585,Delivered
SH200605,B102953,RC120,2024-06-06 10:48:00,772,Delivered
SH200606,B102357,RC115,2025-02-08 00:26:00,7610,Delivered
SH200607,B102388,RC109,2024-12-03 00:45:00,2824,Delivered
SH200608,B101969,RC110,2024-09-03 07:34:00,1712,Delivered
SH200609,B102725,RC105,2024-02-12 00:33:00,4186,Delivered
SH200610,B100624,RC102,2024-12-17 12:19:00,4076,Delivered
SH200611,B102410,RC107,2024-08-30 19:41:00,6326,Delivered
SH200612,B101860,RC105,2025-01-29 23:30:00,4347,Delivered
SH200613,B101253,RC118,2024-02-12 22:40:00,4997,Delivered
SH200614,B100556,RC121,2025-01-27 22:28:00,7039,Delivered
SH200615,B101576,RC115,2025-01-09 10:19:00,1426,Delivered
SH200616,B100326,RC115,2023-01-31 06:50:00,4220,Delivered
SH200617,B102109,RC121,2024-08-07 08:57:00,7219,Delivered
SH200618,B102060,RC100,2024-01-23 08:32:00,4058,Delivered
SH200619,B102105,RC123,2023-03-12 16:19:00,5505,Delayed
SH200620,B100022,RC100,2023-11-18 11:48:00,7021,Delivered
SH200621,B101682,RC105,2024-12-17 16:06:00,500,Delivered
SH200622,B102789,RC121,2025-01-16 10:32:00,5999,Delivered
SH200623,B100022,RC111,2024-11-21 22:26:00,2708,Delivered
SH200624,B102573,RC100,2024-06-13 04:32:00,608,Delivered
SH200625,B102907,RC117,2024-02-07 17:18:00,4711,Delivered
SH200626,B101006,RC116,2023-08-07 19:56:00,7053,Delivered
SH200627,B101036,RC119,2025-04-16 19:05:00,2031,Delivered
SH200628,B102946,RC107,2024-10-06 00:58:00,2025,In Transit
SH200629,B100159,RC114,2023-09-04 22:22:00,7026,Delivered
SH200630,B102006,RC113,2023-08-03 19:56:00,659,Delivered
SH200631,B101914,RC110,2024-11-21 23:09:00,2494,Delivered
SH200632,B102391,RC106,2024-02-07 11:15:00,3709,Delivered
SH200633,B101658,RC114,2023-10-01 06:28:00,5060,Delivered
SH200634,B100720,RC104,2025-05-15 12:10:00,6691,Delivered
SH200635,B101820,RC121,2024-02-06 14:08:00,3981,Delivered
SH200636,B101714,RC104,2023-09-18 18:41:00,2281,Delivered
SH200637,B102365,RC107,2024-09-18 17:31:00,4586,Delivered
SH200638,B100487,RC104,2025-02-12 17:26:00,6418,Delivered
SH200639,B100304,RC101,2024-05-28 20:47:00,4951,Delivered
SH200640,B100494,RC121,2023-07-06 03:46:00,3509,Delivered
SH200641,B102730,RC110,2023-12-10 03:10:00,6524,Delivered
SH200642,B102554,RC105,2023-01-04 02:51:00,6893,In Transit
SH200643,B102229,RC105,2024-01-12 17:49:00,7218,Delivered
SH200644,B100401,RC108,2024-10-04 02:22:00,5040,Delivered
SH200645,B100724,RC111,2024-06-25 17:04:00,2780,Delivered
SH200646,B100499,RC121,2025-02-15 03:47:00,1788,Delivered
SH200647,B101730,RC120,2023-07-04 14:30:00,6774,Delivered
SH200648,B100423,RC122,2024-12-19 13:20:00,3978,Delivered
SH200649,B102738,RC111,2025-03-17 19:58:00,3394,Delivered
SH200650,B101286,RC106,2024-08-15 00:06:00,7102,Delivered
SH200651,B101283,RC102,2023-06-24 09:38:00,799,Delivered
SH200652,B101089,RC102,2023-11-18 11:33:00,3734,Delivered
SH200653,B102089,RC114,2025-02-07 06:05:00,969,Delivered
SH200654,B102749,RC122,2024-09-11 21:26:00,3740,Delivered
SH200655,B102206,RC115,2023-12-08 08:50:00,688,Delivered
SH200656,B100220,RC107,2024-08-18 12:35:00,7242,Delivered
SH200657,B102479,RC105,2025-03-21 14:11:00,7775,Delivered
SH200658,B100359,RC117,2023-12-17 03:22:00,5668,Delivered
SH200659,B101454,RC114,2024-11-18 02:20:00,3991,Delivered
SH200660,B100038,RC118,2023-03-20 08:25:00,5714,Delivered
SH200661,B101883,RC115,2024-04-08 07:09:00,7763,Delivered
SH200662,B101540,RC101,2024-11-16 06:03:00,4664,Delivered
SH200663,B101647,RC123,2024-06-22 17:31:00,6021,Delayed
SH200664,B100686,RC102,2023-02-15 14:25:00,1182,Delivered
SH200665,B101368,RC108,2023-12-25 15:30:00,4794,Delivered
SH200666,B100300,RC124,2024-05-02 14:19:00,513,Delivered
SH200667,B100608,RC120,2024-09-14 10:55:00,1140,Delivered
SH200668,B100937,RC123,2024-02-01 23:34:00,2987,Delivered
SH200669,B101322,RC100,2024-09-19 23:57:00,4849,Delivered
SH200670,B100749,RC123,2023-08-06 15:31:00,1606,Delivered
SH200671,B101219,RC104,2023-08-30 21:04:00,6561,Delivered
SH200672,B100748,RC113,2025-03-28 02:45:00,2455,Delivered
SH200673,B100636,RC101,2024-09-16 01:27:00,5411,Delivered
SH200674,B100011,RC112,2023-07-26 14:52:00,4393,Delivered
SH200675,B100095,RC124,2023-03-28 16:02:00,3228,Delivered
SH200676,B101042,RC101,2024-08-11 21:52:00,5022,Delivered
SH200677,B101504,RC104,2024-12-13 15:14:00,4331,In Transit
SH200678,B102958,RC102,2023-03-10 12:57:00,3773,Delivered
SH200679,B101773,RC104,2024-10-17 21:09:00,7991,In Transit
SH200680,B101806,RC101,2024-08-24 11:54:00,3128,Delivered
SH200681,B102767,RC100,2023-07-14 12:51:00,6949,Delivered
SH200682,B100754,RC101,2024-03-19 18:53:00,3839,Delivered
SH200683,B101688,RC107,2025-04-17 10:30:00,1593,In Transit
SH200684,B102564,RC102,2024-11-27 09:32:00,3249,Delivered
SH200685,B101162,RC113,2023-07-18 12:53:00,4433,Delivered
SH200686,B100813,RC104,2025-04-09 22:37:00,4565,Delivered
SH200687,B100006,RC114,2025-06-18 09:46:00,2974,Delayed
SH200688,B101776,RC119,2023-07-25 07:26:00,5108,Delivered
SH200689,B100263,RC108,2023-10-05 13:25:00,564,Delivered
SH200690,B102434,RC110,2023-12-09 15:03:00,3828,Delivered
SH200691,B100753,RC115,2025-02-12 04:39:00,934,Delivered
SH200692,B102311,RC116,2025-03-25 04:46:00,6532,Delivered
SH200693,B101295,RC106,2024-01-01 19:12:00,7265,Delivered
SH200694,B101849,RC119,2023-03-12 02:29:00,5603,Delivered
SH200695,B100512,RC116,2025-06-01 15:51:00,4358,Delivered
SH200696,B102026,RC112,2023-11-18 23:46:00,5980,Delivered
SH200697,B102598,RC104,2024-01-15 20:58:00,5541,Delivered
SH200698,B102839,RC107,2023-12-17 20:54:00,3117,Delivered
SH200699,B100072,RC113,2023-01-21 09:42:00,1445,Delivered
SH200700,B101987,RC101,2025-05-26 10:05:00,5199,In Transit
SH200701,B101771,RC118,2023-07-11 13:49:00,7670,Delivered
SH200702,B101341,RC116,2024-03-19 12:18:00,3277,Delivered
SH200703,B102083,RC103,2023-02-01 15:21:00,506,Delivered
SH200704,B101344,RC120,2023-01-05 23:21:00,2460,Delivered
SH200705,B100931,RC120,2023-10-25 13:50:00,2662,Delivered
SH200706,B100792,RC102,2024-12-01 11:50:00,7774,Delivered
SH200707,B101694,RC124,2023-02-07 21:29:00,5605,Delivered
SH200708,B102117,RC114,2023-01-31 17:59:00,6565,Delivered
SH200709,B102301,RC100,2024-11-12 04:57:00,2087,Delivered
SH200710,B102474,RC109,2023-02-14 07:37:00,579,Delivered
SH200711,B102352,RC118,2023-04-10 07:06:00,5799,Delivered
SH200712,B100687,RC123,2023-12-08 20:31:00,5831,Delivered
SH200713,B100536,RC116,2025-01-31 09:05:00,2850,Delivered
SH200714,B101128,RC112,2023-01-27 15:46:00,5735,Delivered
SH200715,B102184,RC111,2024-04-25 11:37:00,3671,Delivered
SH200716,B101216,RC121,2025-04-28 11:33:00,5455,Delivered
SH200717,B102737,RC119,2023-09-03 14:55:00,1207,Delivered
SH200718,B100602,RC108,2025-02-03 14:01:00,1399,Delivered
SH200719,B100281,RC109,2024-03-14 02:11:00,796,Delivered
SH200720,B102128,RC123,2025-02-08 04:18:00,4774,Returned
SH200721,B101036,RC114,2023-08-30 01:19:00,7155,Delivered
SH200722,B102012,RC122,2023-04-23 14:13:00,6844,Returned
SH200723,B102636,RC103,2024-03-28 09:52:00,7526,Delayed
SH200724,B100129,RC123,2025-06-02 05:24:00,1877,Delivered
SH200725,B100678,RC115,2024-04-11 17:43:00,7127,Delivered
SH200726,B102333,RC108,2024-11-03 17:08:00,1504,Delivered
SH200727,B100569,RC116,2024-04-28 14:52:00,6603,Delivered
SH200728,B102855,RC107,2023-09-01 12:28:00,3244,Delivered
SH200729,B102738,RC113,2024-09-01 07:58:00,4198,Delayed
SH200730,B102535,RC110,2025-03-07 19:18:00,5223,Delivered
SH200731,B102092,RC106,2023-09-02 14:16:00,2576,In Transit
SH200732,B101380,RC115,2024-10-08 22:28:00,3567,Delivered
SH200733,B101115,RC109,2024-06-01 17:27:00,3375,Delivered
SH200734,B100350,RC117,2025-01-06 19:23:00,6223,Delivered
SH200735,B102825,RC105,2023-07-06 14:30:00,4612,Delivered
SH200736,B100004,RC123,2025-05-14 11:45:00,7312,Delivered
SH200737,B102509,RC111,2023-06-30 08:39:00,2380,Delivered
SH200738,B101919,RC116,2023-11-05 13:53:00,5613,Delivered
SH200739,B101695,RC105,2024-06-11 18:23:00,7217,Delivered
SH200740,B102251,RC112,2023-02-15 17:45:00,4819,Delivered
SH200741,B102446,RC102,2023-05-30 20:08:00,7158,Returned
SH200742,B102170,RC115,2025-01-22 09:40:00,2427,Delivered
SH200743,B101775,RC124,2024-10-17 16:55:00,3915,Delivered
SH200744,B100888,RC107,2023-01-26 15:21:00,7609,Delivered
SH200745,B101728,RC119,2023-09-16 22:32:00,3613,Delivered
SH200746,B100196,RC122,2024-09-05 12:42:00,1331,Delivered
SH200747,B100887,RC104,2024-09-03 09:07:00,6406,In Transit
SH200748,B102197,RC119,2023-03-03 19:50:00,3220,Delivered
SH200749,B101819,RC106,2024-11-26 18:13:00,7909,Delivered
SH200750,B100849,RC122,2024-03-28 02:44:00,2217,Delivered
SH200751,B100051,RC113,2023-07-12 07:37:00,1590,Delivered
SH200752,B100788,RC118,2025-06-04 03:38:00,763,In Transit
SH200753,B102215,RC112,2024-09-11 15:04:00,1554,Delivered
SH200754,B100224,RC116,2023-12-03 12:42:00,6764,Delivered
SH200755,B102413,RC103,2025-01-24 02:19:00,4906,Delivered
SH200756,B102365,RC114,2023-11-05 18:49:00,6685,Delivered
SH200757,B100548,RC102,2024-08-28 01:37:00,3332,Delivered
SH200758,B101954,RC116,2023-08-17 04:43:00,1604,Delivered
SH200759,B100906,RC109,2023-03-05 06:03:00,6617,Delivered
SH200760,B100449,RC121,2023-09-30 15:09:00,2718,Delivered
SH200761,B100662,RC121,2023-10-07 10:02:00,4900,Delivered
SH200762,B102199,RC110,2024-05-06 04:10:00,7602,Delivered
SH200763,B100089,RC122,2023-04-28 09:20:00,1986,Delivered
SH200764,B100330,RC113,2023-02-09 04:07:00,4808,Delivered
SH200765,B101021,RC110,2025-05-29 23:26:00,4514,Delivered
SH200766,B102346,RC106,2024-10-23 20:38:00,3462,Delivered
SH200767,B101284,RC122,2025-03-08 00:01:00,2654,Delivered
SH200768,B102708,RC121,2024-11-23 08:25:00,778,In Transit
SH200769,B102379,RC116,2023-09-06 17:05:00,3258,Delivered
SH200770,B102460,RC108,2024-03-03 15:51:00,1775,Delivered
SH200771,B102407,RC115,2024-12-19 08:56:00,3696,Delivered
SH200772,B102882,RC123,2024-05-05 16:44:00,4668,Delivered
SH200773,B101722,RC109,2025-04-03 21:55:00,3423,Delivered
SH200774,B101834,RC101,2024-06-20 05:41:00,7639,Delayed
SH200775,B100695,RC112,2024-06-03 03:13:00,566,Delivered
SH200776,B102622,RC110,2025-03-28 04:34:00,2507,Delivered
